Plant Id,Plant Name,Entity Id,Entity Name,County,State,Latitude,Longitude
3265,Oconee,5416,"Duke Energy Carolinas, LLC",Oconee,SC,34.7939,-82.8986
3266,Rocky Creek,5416,"Duke Energy Carolinas, LLC",,,34.54,-80.8778
3267,Saluda Dam,13763,Northbrook Carolina Hydro LLC,Greenville,SC,34.852224,-82.48396
327,Bishop Creek 6,17609,Southern California Edison Co,Inyo,CA,37.3499,-118.4628
3270,Wateree Hydro,5416,"Duke Energy Carolinas, LLC",Kershaw,SC,34.3355,-80.7021
3271,Wylie,5416,"Duke Energy Carolinas, LLC",York,SC,35.0218,-81.0078
3272,99 Islands,5416,"Duke Energy Carolinas, LLC",,,35.0314,-81.4936
3272,99 Islands,5416,"Duke Energy Carolinas, LLC",Cherokee,SC,35.0314,-81.4936
3275,Lockhart,11118,Lockhart Power Co,Union,SC,34.7792,-81.4561
3277,Burton,17539,South Carolina Electric&Gas Company,,,32.436111,-80.72139
328,Borel,17609,Southern California Edison Co,Kern,CA,35.588069,-118.5248
3280,Canadys Steam,17539,South Carolina Electric&Gas Company,,,33.0647,-80.6228
3281,Coit GT,17539,South Carolina Electric&Gas Company,Richland,SC,33.980254,-81.04067
3283,Columbia Canal Hydro,57221,City of Columbia SC,Richland,SC,33.9972,-81.0494
3284,Faber Place,17539,South Carolina Electric&Gas Company,,,32.783333,-79.98333
3285,Hagood,17539,South Carolina Electric&Gas Company,Charleston,SC,32.8265,-79.9634
3286,Hardeeville,17539,South Carolina Electric&Gas Company,Jasper,SC,32.298805,-81.07387
3287,McMeekin,17539,South Carolina Electric&Gas Company,Lexington,SC,34.0556,-81.2172
3289,Neal Shoals,17539,South Carolina Electric&Gas Company,Union,SC,34.6642,-81.4486
329,Coolwater,15908,NRG California South LP,,,34.8606,-116.8539
3290,Parr Hydro,17539,South Carolina Electric&Gas Company,Fairfield,SC,34.26132,-81.33085
3291,Parr GT,17539,South Carolina Electric&Gas Company,Fairfield,SC,34.2642,-81.3308
3293,Saluda Lexington,17539,South Carolina Electric&Gas Company,Lexington,SC,34.0533,-81.2172
3295,Urquhart,17539,South Carolina Electric&Gas Company,Aiken,SC,33.435,-81.9111
3297,Wateree,17539,South Carolina Electric&Gas Company,Richland,SC,33.8264,-80.6228
3298,Williams,17554,"South Carolina Genertg Co, Inc",Berkeley,SC,33.0158,-79.9297
330,El Segundo Power,13584,NRG El Segundo Operations Inc,,,33.909804,-118.4242
3305,Rocky River (SC),34,City of Abbeville - (SC),,,34.2572,-82.6097
3305,Rocky River (SC),34,City of Abbeville - (SC),Anderson,SC,34.2572,-82.6097
331,Etiwanda Generating Station,15908,NRG California South LP,,,34.09118,-117.5266
3317,Dolphus M Grainger,17543,South Carolina Public Service Authority,,,33.826655,-79.05337
3318,Hilton Head,17543,South Carolina Public Service Authority,Beaufort,SC,32.208871,-80.69875
3319,Jefferies,17543,South Carolina Public Service Authority,,,33.244404,-79.99091
3319,Jefferies,17543,South Carolina Public Service Authority,Berkeley,SC,33.244404,-79.99091
332,Fontana,17609,Southern California Edison Co,San Bernardino,CA,34.155162,-117.3971
3320,Myrtle Beach,17543,South Carolina Public Service Authority,Horry,SC,33.708283,-78.92415
3321,Spillway,17543,South Carolina Public Service Authority,Berkeley,SC,33.453759,-80.16399
3323,J Strom Thurmond,19375,USCE-Savannah District,McCormick,SC,33.6602,-82.1961
3325,Ben French,19545,"Black Hills Power, Inc. d/b/a",,,44.087235,-103.261
3325,Ben French,19545,"Black Hills Power, Inc. d/b/a",Pennington,SD,44.087235,-103.261
3338,Aberdeen CT,13809,NorthWestern Energy - (SD),Brown,SD,45.429884,-98.49396
334,Riverside Canal Power,16031,Riverside Canal Power Co Inc,,,34.022778,-117.3303
3341,Clark (SD),13809,NorthWestern Energy - (SD),Clark,SD,44.876484,-97.7321
3342,Faulkton,13809,NorthWestern Energy - (SD),Faulk,SD,45.036685,-99.12019
3343,Highmore,13809,NorthWestern Energy - (SD),,,44.5217,-99.5269
3344,Huron,13809,NorthWestern Energy - (SD),Beadle,SD,44.369507,-98.17223
3346,Mobile Unit,13809,NorthWestern Energy - (SD),,,44.3784,-98.4629
3346,Mobile Unit,13809,NorthWestern Energy - (SD),Beadle,SD,44.3784,-98.4629
3347,Redfield,13809,NorthWestern Energy - (SD),,,44.876944,-98.52417
3348,Webster IC,13809,NorthWestern Energy - (SD),,,45.33,-97.33111
335,AES Huntington Beach LLC,23693,AES Huntington Beach LLC,,,33.6439,-117.9792
335,AES Huntington Beach LLC,23693,AES Huntington Beach LLC,Orange,CA,33.6439,-117.9792
3352,Lake Preston,14232,Otter Tail Power Co,Kingsbury,SD,44.364871,-97.38106
3356,Oahe,19635,USCE-Missouri River District,Hughes,SD,44.4504,-100.3866
336,Kaweah 2,17609,Southern California Edison Co,Tulare,CA,36.461326,-118.8799
337,Kaweah 1,17609,Southern California Edison Co,Tulare,CA,36.465066,-118.862
3373,Fort Randall,19635,USCE-Missouri River District,Charles Mix,SD,43.0653,-98.5539
3375,Big Bend Dam,19635,USCE-Missouri River District,Buffalo,SD,44.0384,-99.4463
338,Kaweah 3,17609,Southern California Edison Co,Tulare,CA,36.486059,-118.8356
339,Kern River 3,17609,Southern California Edison Co,Kern,CA,35.776185,-118.4362
3393,Allen,18642,Tennessee Valley Authority,,,35.074087,-90.14868
3393,Allen,18642,Tennessee Valley Authority,Shelby,TN,35.074087,-90.14868
3394,Apalachia,18642,Tennessee Valley Authority,Polk,TN,35.167712,-84.2956
3395,Boone Dam,18642,Tennessee Valley Authority,Sullivan,TN,36.4403,-82.4381
3396,Bull Run,18642,Tennessee Valley Authority,Anderson,TN,36.0211,-84.1567
3397,Cherokee Dam,18642,Tennessee Valley Authority,Jefferson,TN,36.168176,-83.49768
3398,Chickamauga,18642,Tennessee Valley Authority,Hamilton,TN,35.101791,-85.22947
3399,Cumberland (TN),18642,Tennessee Valley Authority,Stewart,TN,36.3903,-87.6539
34,Rollins,13402,Nevada Irrigation District,Placer,CA,39.134259,-120.9533
340,Kern River 1,17609,Southern California Edison Co,Kern,CA,35.460303,-118.7796
3400,Douglas Dam,18642,Tennessee Valley Authority,Sevier,TN,35.9623,-83.5393
3401,Fort Patrick Henry,18642,Tennessee Valley Authority,Sullivan,TN,36.4982,-82.5086
3402,Fort Loudoun,18642,Tennessee Valley Authority,Loudon,TN,35.7917,-84.2431
3403,Gallatin (TN),18642,Tennessee Valley Authority,Sumner,TN,36.3156,-86.4006
3404,Great Falls (TN),18642,Tennessee Valley Authority,Warren,TN,35.806732,-85.63406
3405,John Sevier,18642,Tennessee Valley Authority,,,36.3767,-82.9639
3405,John Sevier,18642,Tennessee Valley Authority,Hawkins,TN,36.3767,-82.9639
3406,Johnsonville,18642,Tennessee Valley Authority,,,36.0278,-87.9861
3406,Johnsonville,18642,Tennessee Valley Authority,Humphreys,TN,36.0278,-87.9861
3407,Kingston,18642,Tennessee Valley Authority,Roane,TN,35.8992,-84.5194
3408,Melton Hill,18642,Tennessee Valley Authority,Loudon,TN,35.8853,-84.3003
3409,Nickajack,18642,Tennessee Valley Authority,Marion,TN,35.0017,-85.6218
341,Long Beach Generation LLC,13584,NRG El Segundo Operations Inc,,,33.7641,-118.2248
341,Long Beach Generation LLC,13584,NRG El Segundo Operations Inc,Los Angeles,CA,33.7641,-118.2248
3411,Norris Dam,18642,Tennessee Valley Authority,Anderson,TN,36.2242,-84.0914
3412,Ocoee 1,18642,Tennessee Valley Authority,Polk,TN,35.0947,-84.6478
3413,Ocoee 2,18642,Tennessee Valley Authority,Polk,TN,35.082271,-84.49115
3414,Ocoee 3,18642,Tennessee Valley Authority,Polk,TN,35.075,-84.4833
3415,Pickwick Landing Dam,18642,Tennessee Valley Authority,Hardin,TN,35.0683,-88.2494
3416,South Holston,18642,Tennessee Valley Authority,Sullivan,TN,36.523174,-82.09021
3417,Tims Ford,18642,Tennessee Valley Authority,Franklin,TN,35.1967,-86.2783
3418,Watauga,18642,Tennessee Valley Authority,Carter,TN,36.3413,-82.1264
3419,Watts Bar Fossil,18642,Tennessee Valley Authority,,,35.6108,-84.7811
342,Lundy,17609,Southern California Edison Co,Mono,CA,38.042729,-119.172
3420,Watts Bar Hydro,18642,Tennessee Valley Authority,Rhea,TN,35.619673,-84.78553
3421,Wilbur,18642,Tennessee Valley Authority,Carter,TN,36.341667,-82.12639
3423,Cordell Hull,19462,USCE-Nashville District,Smith,TN,36.289539,-85.94416
3424,Dale Hollow,19462,USCE-Nashville District,Clay,TN,36.5378,-85.4517
3426,Old Hickory,19462,USCE-Nashville District,Sumner,TN,36.2972,-86.6556
3428,J P Priest,19462,USCE-Nashville District,Davidson,TN,36.1564,-86.6186
3436,E S Joslin,50053,Calhoun Port Authority,,,28.647244,-96.54575
3437,Eagle Pass,54683,Maverick Cty Water Control & Improvement,Maverick,TX,28.829535,-100.5522
3438,J L Bates,54907,ReNu Power Holdings LLC,,,26.222222,-98.39444
3439,Laredo,49979,"Topaz Power Group GP II, LLC",,,27.5667,-99.5089
3439,Laredo,49979,"Topaz Power Group GP II, LLC",Webb,TX,27.5667,-99.5089
344,Mammoth Pool,17609,Southern California Edison Co,Madera,CA,37.220302,-119.338
3440,Lon C Hill,54907,ReNu Power Holdings LLC,,,27.85,-97.6167
3441,Nueces Bay,49979,"Topaz Power Group GP II, LLC",,,27.819412,-97.4192
3441,Nueces Bay,49979,"Topaz Power Group GP II, LLC",Nueces,TX,27.819412,-97.4192
3442,La Palma,54907,ReNu Power Holdings LLC,,,26.133056,-97.63889
3443,Victoria,60638,"Victoria WLE, LP",,,28.7883,-97.01
3443,Victoria,60638,"Victoria WLE, LP",Victoria,TX,28.7883,-97.01
345,Mandalay,15908,NRG California South LP,,,34.2067,-119.2511
3452,Lake Hubbard,55983,Luminant Generation Company LLC,Dallas,TX,32.8358,-96.5458
3453,Mountain Creek,6035,Exelon Power,,,32.7231,-96.9358
3453,Mountain Creek,6035,Exelon Power,Dallas,TX,32.7231,-96.9358
3454,North Lake,55983,Luminant Generation Company LLC,,,32.950556,-96.975
3455,Parkdale,55983,Luminant Generation Company LLC,,,32.776667,-96.72333
3456,Newman,5701,El Paso Electric Co,El Paso,TX,31.983587,-106.4318
3457,Lewis Creek,55937,Entergy Texas Inc.,Montgomery,TX,30.4356,-95.5214
3459,Sabine,55937,Entergy Texas Inc.,,,30.0242,-93.878
3459,Sabine,55937,Entergy Texas Inc.,Orange,TX,30.0242,-93.878
3460,Cedar Bayou,54888,NRG Texas Power LLC,,,29.75,-94.9256
3460,Cedar Bayou,54888,NRG Texas Power LLC,Chambers,TX,29.75,-94.9256
3461,Deepwater,54779,AES Western Power LLC,,,29.723056,-95.22583
3464,Greens Bayou,54888,NRG Texas Power LLC,Harris,TX,29.822201,-95.21943
3465,Hiram Clarke,56082,Biofuels Power Corporation,,,29.648056,-95.45056
3466,P H Robinson,54888,NRG Texas Power LLC,,,29.486667,-94.97944
3468,Sam Bertron,54888,NRG Texas Power LLC,,,29.726775,-95.05983
3468,Sam Bertron,54888,NRG Texas Power LLC,Harris,TX,29.726775,-95.05983
3469,T H Wharton,54888,NRG Texas Power LLC,,,29.9417,-95.5306
3469,T H Wharton,54888,NRG Texas Power LLC,Harris,TX,29.9417,-95.5306
3470,W A Parish,54888,NRG Texas Power LLC,Fort Bend,TX,29.4828,-95.6311
3471,Webster,54888,NRG Texas Power LLC,,,29.525833,-95.10806
3476,Knox Lee,17698,Southwestern Electric Power Co,Gregg,TX,32.3766,-94.6415
3477,Lone Star,17698,Southwestern Electric Power Co,Morris,TX,32.9215,-94.7226
3478,Wilkes,17698,Southwestern Electric Power Co,Marion,TX,32.848163,-94.54799
3482,Jones,17718,Southwestern Public Service Co,Lubbock,TX,33.5239,-101.7392
3483,Moore County,17718,Southwestern Public Service Co,,,35.9667,-101.865
3484,Nichols,17718,Southwestern Public Service Co,Potter,TX,35.283357,-101.7464
3485,Plant X,17718,Southwestern Public Service Co,Lamb,TX,34.1661,-102.4114
3487,Riverview,17718,Southwestern Public Service Co,,,35.712222,-101.4119
3489,Eagle Mountain,55983,Luminant Generation Company LLC,,,32.9056,-97.4792
3489,Eagle Mountain,55983,Luminant Generation Company LLC,Tarrant,TX,32.9056,-97.4792
3490,Graham,55983,Luminant Generation Company LLC,Young,TX,33.1344,-98.6117
3491,Handley,6035,Exelon Power,,,32.7283,-97.2192
3491,Handley,6035,Exelon Power,Tarrant,TX,32.7283,-97.2192
3492,Morgan Creek,55983,Luminant Generation Company LLC,,,32.3358,-100.9156
3492,Morgan Creek,55983,Luminant Generation Company LLC,Mitchell,TX,32.3358,-100.9156
3493,North Main,55983,Luminant Generation Company LLC,,,32.760556,-97.33639
3494,Permian Basin,55983,Luminant Generation Company LLC,,,31.5839,-102.9633
3494,Permian Basin,55983,Luminant Generation Company LLC,Ward,TX,31.5839,-102.9633
3497,Big Brown,55983,Luminant Generation Company LLC,,,31.8206,-96.0544
350,Ormond Beach,15908,NRG California South LP,Ventura,CA,34.1292,-119.1689
3500,Collin,56885,Collin Power Company LLC,,,33.2028,-96.8106
3502,Lake Creek,55983,Luminant Generation Company LLC,,,31.4647,-96.985
3502,Lake Creek,55983,Luminant Generation Company LLC,McLennan,TX,31.4647,-96.985
3503,River Crest,55983,Luminant Generation Company LLC,,,33.393056,-95.14667
3504,Stryker Creek,55983,Luminant Generation Company LLC,Cherokee,TX,31.93985,-94.98983
3506,Tradinghouse,55983,Luminant Generation Company LLC,McLennan,TX,31.5728,-96.9642
3507,Trinidad (TX),55983,Luminant Generation Company LLC,Henderson,TX,32.124519,-96.10128
3508,Valley (TX),56881,Valley NG Power Company LLC,,,33.628143,-96.36761
3517,Abilene,20404,AEP Texas North Company,,,32.3,-99.89
3520,Fort Stockton,20404,AEP Texas North Company,,,30.683611,-102.8028
3521,Lake Pauline,20404,AEP Texas North Company,,,34.3,-99.74
3523,Oak Creek,20404,AEP Texas North Company,,,31.89,-100.53
3524,Paint Creek,20404,AEP Texas North Company,,,33.080833,-99.57778
3525,Presidio,20404,AEP Texas North Company,,,29.6225,-104.1314
3526,Rio Pecos,20404,AEP Texas North Company,,,31.086667,-102.3692
3527,San Angelo,20404,AEP Texas North Company,,,31.393056,-100.4919
353,Poole,17609,Southern California Edison Co,Mono,CA,37.944237,-119.2161
354,Portal,17609,Southern California Edison Co,Fresno,CA,37.257045,-119.1589
3548,Decker Creek,1015,Austin Energy,Travis,TX,30.3033,-97.6128
3549,Holly Street,1015,Austin Energy,,,30.25,-97.71667
3557,Morris Sheppard,2176,Brazos River Authority,,,32.872476,-98.42598
3558,Brownfield,2404,City of Brownfield - (TX),,,33.179722,-102.2825
3559,Silas Ray,2409,Brownsville Public Utilities Board,,,25.9131,-97.5214
3559,Silas Ray,2409,Brownsville Public Utilities Board,Cameron,TX,25.9131,-97.5214
356,AES Redondo Beach LLC,22484,AES Redondo Beach LLC,Los Angeles,CA,33.8504,-118.395
3561,Bryan (TX),2442,City of Bryan - (TX),,,30.64741,-96.37232
3561,Bryan (TX),2442,City of Bryan - (TX),Brazos,TX,30.64741,-96.37232
3566,Coleman,3923,City of Coleman - (TX),,,31.831944,-99.42167
357,Rush Creek,17609,Southern California Edison Co,Mono,CA,37.766954,-119.1233
3573,Floydada,6472,City of Floydada - (TX),,,33.983611,-101.3358
3574,C E Newman,6958,City of Garland - (TX),,,32.9125,-96.6231
3576,Ray Olinger,6958,City of Garland - (TX),Collin,TX,33.068055,-96.45248
358,Mountainview Generating Station,17609,Southern California Edison Co,,,34.0818,-117.2418
358,Mountainview Generating Station,17609,Southern California Edison Co,San Bernardino,CA,34.0818,-117.2418
3581,Abbott TP 3,7751,Guadalupe Blanco River Authority,Guadalupe,TX,29.593951,-98.04073
3582,Dunlap TP 1,7751,Guadalupe Blanco River Authority,Guadalupe,TX,29.640187,-98.04593
3583,H 4,7751,Guadalupe Blanco River Authority,Gonzales,TX,29.495193,-97.62495
3584,H 5,7751,Guadalupe Blanco River Authority,Gonzales,TX,29.4681,-97.4919
3585,Nolte,7751,Guadalupe Blanco River Authority,Guadalupe,TX,29.537565,-97.93211
3586,TP 4,7751,Guadalupe Blanco River Authority,Guadalupe,TX,29.548136,-97.99959
3594,Austin,11269,Lower Colorado River Authority,Travis,TX,30.293424,-97.78441
3595,Buchanan Dam (TX),11269,Lower Colorado River Authority,Llano,TX,30.7507,-98.4176
3597,Granite Shoals,11269,Lower Colorado River Authority,Burnet,TX,30.556,-98.3384
3598,Inks,11269,Lower Colorado River Authority,Burnet,TX,30.731599,-98.38542
3599,Marble Falls,11269,Lower Colorado River Authority,Burnet,TX,30.555288,-98.25759
360,San Onofre Nuclear Generating Station,17609,Southern California Edison Co,,,33.368794,-117.5549
3600,Marshall Ford,11269,Lower Colorado River Authority,Travis,TX,30.3899,-97.9073
3601,Sim Gideon,11269,Lower Colorado River Authority,Bastrop,TX,30.1456,-97.2708
3602,Ty Cooke,11292,City of Lubbock - (TX),,,33.5211,-101.7906
3602,Ty Cooke,11292,City of Lubbock - (TX),Lubbock,TX,33.5211,-101.7906
3604,J Robert Massengale,11292,City of Lubbock - (TX),,,33.6039,-101.8408
3604,J Robert Massengale,11292,City of Lubbock - (TX),Lubbock,TX,33.6039,-101.8408
3608,Robstown,16175,City of Robstown - (TX),,,27.800556,-97.66694
3609,Leon Creek,16604,City of San Antonio - (TX),,,29.3525,-98.5761
3609,Leon Creek,16604,City of San Antonio - (TX),Bexar,TX,29.3525,-98.5761
361,Santa Ana 1,17609,Southern California Edison Co,San Bernardino,CA,34.14522,-117.0585
3610,Mission Road,16604,City of San Antonio - (TX),,,29.398333,-98.48917
3611,O W Sommers,16604,City of San Antonio - (TX),Bexar,TX,29.308056,-98.3242
3612,V H Braunig,16604,City of San Antonio - (TX),Bexar,TX,29.2567,-98.3825
3613,W B Tuttle,16604,City of San Antonio - (TX),,,29.53,-98.4181
3619,Tulia,19264,City of Tulia,,,34.538889,-101.7667
3623,Vernon,20404,AEP Texas North Company,,,34.116944,-99.34194
3624,Weatherford,20230,Weatherford Mun Utility System,,,32.7581,-97.7873
3625,Whitesboro,20588,City of Whitesboro - (TX),,,33.685,-96.91972
3627,North Texas,2172,Brazos Electric Power Coop Inc,,,32.77878,-97.69454
3628,R W Miller,2172,Brazos Electric Power Coop Inc,Palo Pinto,TX,32.6581,-98.3103
363,Santa Ana 3,17609,Southern California Edison Co,San Bernardino,CA,34.107245,-117.0991
3630,Pearsall,17583,"South Texas Electric Coop, Inc",,,28.9275,-99.0919
3630,Pearsall,17583,"South Texas Electric Coop, Inc",Frio,TX,28.9275,-99.0919
3631,Sam Rayburn,17583,"South Texas Electric Coop, Inc",,,28.8947,-97.135
3631,Sam Rayburn,17583,"South Texas Electric Coop, Inc",Victoria,TX,28.8947,-97.135
3643,Upper Beaver,1434,Beaver City Corporation,Beaver,UT,38.2683,-112.4806
3644,Carbon,14354,PacifiCorp,,,39.7272,-110.8644
3646,Cutler Hydro,14354,PacifiCorp,Box Elder,UT,41.834702,-112.0521
3648,Gadsby,14354,PacifiCorp,Salt Lake,UT,40.7686,-111.9289
365,Lower Tule River,17609,Southern California Edison Co,Tulare,CA,36.13568,-118.7889
3651,Granite,14354,PacifiCorp,Salt Lake,UT,40.619173,-111.7821
3655,Olmstead,14354,PacifiCorp,Utah,UT,40.315796,-111.6547
3656,Pioneer,14354,PacifiCorp,Weber,UT,41.243643,-111.9465
3658,Snake Creek,8366,Heber Light & Power Company,Wasatch,UT,40.544942,-111.5029
3659,Stairs,14354,PacifiCorp,Salt Lake,UT,40.6236,-111.7533
3661,Weber,14354,PacifiCorp,Weber,UT,41.137621,-111.8849
3665,Bountiful City,2010,City of Bountiful,,,40.886867,-111.8853
3665,Bountiful City,2010,City of Bountiful,Davis,UT,40.886867,-111.8853
3666,Brigham City,2220,Brigham City Corporation,Box Elder,UT,41.501619,-111.9935
3675,Hydro III,11135,City of Logan - (UT),,,41.746364,-111.746
3675,Hydro III,11135,City of Logan - (UT),Cache,UT,41.746364,-111.746
3676,Manti Upper,11588,City of Manti - (UT),Sanpete,UT,39.255911,-111.6215
3683,Murray City,13137,City of Murray - (UT),,,40.67,-111.89
3686,Provo,15444,Provo City Corp,,,40.242907,-111.6631
3688,Bartholomew,17845,City of Springville - (UT),,,40.167136,-111.4995
3688,Bartholomew,17845,City of Springville - (UT),Utah,UT,40.167136,-111.4995
3691,Spanish Fork,18205,Strawberry Water Users Assn,Utah,UT,40.080042,-111.6048
3697,Gateway,20255,Weber Basin Water Conserv Dist,Morgan,UT,41.136547,-111.8314
3698,Wanship,20255,Weber Basin Water Conserv Dist,Summit,UT,40.7904,-111.4043
3699,Boulder,6957,"Garkane Energy Coop, Inc",Garfield,UT,37.9858,-111.4383
3704,Uintah,12866,Moon Lake Electric Assn Inc,Duchesne,UT,40.538056,-110.0661
3708,Ascutney,7601,Green Mountain Power Corp,Windsor,VT,43.4011,-72.4203
3709,Smith (VT),7601,Green Mountain Power Corp,Orange,VT,43.9921,-72.1282
371,Columbia Generating Station,20160,Energy Northwest,Benton,WA,46.4711,-119.3339
3710,Cavendish,7601,Green Mountain Power Corp,Windsor,VT,43.381225,-72.59824
3711,Clark Falls,7601,Green Mountain Power Corp,Chittenden,VT,44.6356,-73.12
3712,Fairfax Falls,7601,Green Mountain Power Corp,Franklin,VT,44.6534,-72.9961
3714,Glen,7601,Green Mountain Power Corp,Rutland,VT,43.6368,-72.9758
3716,Lower Middlebury,7601,Green Mountain Power Corp,Addison,VT,44.0249,-73.1768
3717,Milton,7601,Green Mountain Power Corp,Chittenden,VT,44.641433,-73.11336
3720,Peterson,7601,Green Mountain Power Corp,Chittenden,VT,44.6381,-73.1625
3722,Pittsford,7601,Green Mountain Power Corp,Rutland,VT,43.694,-72.955
3723,Rutland,7601,Green Mountain Power Corp,Rutland,VT,43.603,-72.9923
3724,Salisbury,7601,Green Mountain Power Corp,Addison,VT,43.8954,-73.1007
3725,Silver Lake (VT),7601,Green Mountain Power Corp,Addison,VT,43.898584,-73.05313
3726,St Albans,3292,Central Vermont Pub Serv Corp,,,44.808056,-73.08861
3728,Weybridge,7601,Green Mountain Power Corp,Addison,VT,44.0661,-73.2158
3730,Newport Diesels,49852,Great Bay Hydro Corp,,,44.938056,-72.18
3731,Newport,49852,Great Bay Hydro Corp,Orleans,VT,44.937579,-72.17997
3734,Berlin 5,7601,Green Mountain Power Corp,Washington,VT,44.251,-72.6027
3735,Colchester 16,7601,Green Mountain Power Corp,Chittenden,VT,44.4906,-73.1703
3737,Essex Junction 19,7601,Green Mountain Power Corp,,,44.4821,-73.1164
3737,Essex Junction 19,7601,Green Mountain Power Corp,Chittenden,VT,44.4821,-73.1164
3739,Marshfield 6,7601,Green Mountain Power Corp,Washington,VT,44.3606,-72.3356
3740,Middlesex 2,7601,Green Mountain Power Corp,Washington,VT,44.292391,-72.6824
3743,West Danville 15,7601,Green Mountain Power Corp,Caledonia,VT,44.4056,-72.1881
3745,Bellows Falls,61122,"Great River Hydro, LLC",Windham,VT,43.1375,-72.4464
3746,Harriman,61122,"Great River Hydro, LLC",Windham,VT,42.7936,-72.9144
375,Magnolia,2507,City of Burbank Water and Power,,,34.178056,-118.3156
3750,Canaan,15472,Public Service Co of NH,Essex,VT,44.999274,-71.53016
3751,Vermont Yankee,5956,Entergy Nuclear Vermont Yankee,,,42.7786,-72.5133
3753,West Charleston,1299,"Barton Village, Inc",,,44.887379,-72.05536
3753,West Charleston,1299,"Barton Village, Inc",Orleans,VT,44.887379,-72.05536
3754,Burlington GT,2548,City of Burlington Electric - (VT),Chittenden,VT,44.4814,-73.2239
376,Pardee,5571,East Bay Municipal Util Dist,Calaveras,CA,38.2569,-120.8507
3762,Great Falls (VT),11359,Village of Lyndonville - (VT),Caledonia,VT,44.500222,-71.99892
3764,Morrisville,12989,Village of Morrisville - (VT),Lamoille,VT,44.561831,-72.60237
3765,Cadys Falls,12989,Village of Morrisville - (VT),Lamoille,VT,44.577553,-72.61186
377,Grayson,7294,City of Glendale - (CA),,,34.1556,-118.2782
377,Grayson,7294,City of Glendale - (CA),Los Angeles,CA,34.1556,-118.2782
3772,Buck Hydro,733,Appalachian Power Co,Carroll,VA,36.808229,-80.93871
3773,Byllesby 2,733,Appalachian Power Co,Carroll,VA,36.7858,-80.9333
3774,Claytor,733,Appalachian Power Co,Pulaski,VA,37.075,-80.5847
3775,Clinch River,733,Appalachian Power Co,,,36.9333,-82.1997
3775,Clinch River,733,Appalachian Power Co,Russell,VA,36.9333,-82.1997
3776,Glen Lyn,733,Appalachian Power Co,,,37.3706,-80.8633
3777,Leesville,733,Appalachian Power Co,Pittsylvania,VA,37.0933,-79.4025
3778,Niagara,733,Appalachian Power Co,Roanoke,VA,37.2544,-79.8756
3779,Reusens,733,Appalachian Power Co,Campbell,VA,37.4639,-79.1856
378,Prairie River,12647,"ALLETE, Inc.",Itasca,MN,47.287206,-93.49827
3780,Smith Mountain,733,Appalachian Power Co,Pittsylvania,VA,37.0413,-79.5356
3782,Bayview,56609,Calpine Mid-Atlantic Generation LLC,Northampton,VA,37.2717,-75.9682
3785,Tasley,56609,Calpine Mid-Atlantic Generation LLC,Accomack,VA,37.7061,-75.7031
3788,Potomac River,12588,NRG Potomac River LLC,,,38.8203,-77.0411
3789,Luray Hydro Station,59927,"PE Hydro Generation, LLC",Page,VA,38.676667,-78.49889
3790,Newport Hydro Station,59927,"PE Hydro Generation, LLC",Page,VA,38.571389,-78.59361
3796,Bremo Bluff,19876,Virginia Electric & Power Co,Fluvanna,VA,37.7089,-78.2878
3797,Chesterfield,19876,Virginia Electric & Power Co,Chesterfield,VA,37.3822,-77.3833
3798,Cushaw,19876,Virginia Electric & Power Co,Amherst,VA,37.592887,-79.38082
3799,Low Moor,19876,Virginia Electric & Power Co,Alleghany,VA,37.777,-79.892
38,Millers Ferry,27813,USCE-Mobile District,Wilcox,AL,32.100881,-87.39977
380,Dion R Holm,16612,City & County of San Francisco,Tuolumne,CA,37.896649,-119.9675
3800,Northern Neck,19876,Virginia Electric & Power Co,Richmond,VA,37.95,-76.711
3803,Chesapeake,19876,Virginia Electric & Power Co,,,36.7711,-76.3019
3803,Chesapeake,19876,Virginia Electric & Power Co,Chesapeake City,VA,36.7711,-76.3019
3804,Possum Point,19876,Virginia Electric & Power Co,,,38.5367,-77.2806
3804,Possum Point,19876,Virginia Electric & Power Co,Prince William,VA,38.5367,-77.2806
3806,Surry,19876,Virginia Electric & Power Co,Surry,VA,37.1661,-76.6986
3809,Yorktown,19876,Virginia Electric & Power Co,York,VA,37.2144,-76.4611
381,Moccasin,16612,City & County of San Francisco,Tuolumne,CA,37.809388,-120.2993
382,R C Kirkwood,16612,City & County of San Francisco,Tuolumne,CA,37.877667,-119.9532
3821,Snowden,1456,Town of Bedford - (VA),Bedford,VA,37.5736,-79.3715
3825,Pinnacles,4794,City of Danville - (VA),Patrick,VA,36.666866,-80.4479
3826,Martinsville,11770,City of Martinsville - (VA),Henry,VA,36.664145,-79.88359
3827,Radford,15619,City of Radford - (VA),Pulaski,VA,37.078366,-80.57273
383,Brawley,9216,Imperial Irrigation District,,,32.968889,-115.5344
3833,John H Kerr,18574,USCE-Wilmington District,Mecklenburg,VA,36.59943,-78.3005
3834,Philpott Lake,18574,USCE-Wilmington District,Henry,VA,36.7803,-80.0281
384,Joliet 29,12384,Midwest Generations EME LLC,Will,IL,41.494636,-88.12383
3845,Transalta Centralia Generation,19099,TransAlta Centralia Gen LLC,,,46.755938,-122.8598
3845,Transalta Centralia Generation,19099,TransAlta Centralia Gen LLC,Lewis,WA,46.755938,-122.8598
3846,Condit,14354,PacifiCorp,,,45.7544,-121.5269
